Timestamp,Time,Temperature,Humidity,WindSpeed,Rainfall,FaultProbability,SOC1,SOC2,MainGridVoltage,MainGridCurrent,Batt1Voltage,Batt1Current,Batt2Voltage,Batt2Current,DCBusVoltage,GridSwitch,BatterySwitch1,BatterySwitch2,SW1,SW2,SW3,SW4,SW5,Crit1Voltage,Crit1Current,Crit2Voltage,Crit2Current,Crit3Voltage,Crit3Current,NonCrit1Voltage,NonCrit1Current,NonCrit2Voltage,NonCrit2Current,Crit1Power,Crit2Power,Crit3Power,NonCrit1Power,NonCrit2Power,Islanded,ActiveSource
2026-07-08T15:30:00Z,0,20,92,0,0,13.8,11,100,0,0,0,0,0,0,10.908696812918,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grid
2026-07-08T15:30:00Z,0.1,20.02,91.9988888888889,0.0666666666666682,0.0149999999999983,13.8443333333333,11,100,2.154927132492,0.484512059621507,2.17523074520642,4.31446012574099e-07,2.17523074520642,4.31446515610052e-07,11.5975235584977,1,0,0,1,1,1,1,1,1.43740116582413,0.164973234361341,1.54498123803626,0.0634825978398933,1.61056559066968,0.00161056559036357,1.43740116582413,0.16497323436134,1.61056559066968,0.00161056559036357,0.23713271940077,0.0980794226044361,0.00259392152135616,0.237132719400769,0.00259392152135615,0,grid
2026-07-08T15:30:00Z,0.2,20.04,91.9977777777778,0.133333333333332,0.03,13.8886666666667,11,100,3.91807639530498,0.82589733707609,3.95615910158148,7.54544420014168e-07,3.95615910158148,7.54544829823752e-07,11.5974918845913,1,0,0,1,1,1,1,1,2.66843640551587,0.306258032681666,2.86720864910057,0.118737043773453,2.98990061794849,0.00298990061769788,2.66843640551587,0.306258032681668,2.9899006179485,0.00298990061769788,0.817230083889428,0.340443878875876,0.00893950570445946,0.817230083889433,0.00893950570445949,0,grid
2026-07-08T15:30:00Z,0.3,20.06,91.9966666666667,0.2,0.045,13.933,11,100,5.36162200496432,1.10534561137056,5.41425994635942,1.01903334376825e-06,5.41425994635942,1.01903367892011e-06,11.5975447716614,1,0,0,1,1,1,1,1,3.6764171786055,0.421901671162277,3.9498162847749,0.16397798003688,4.11926651710673,0.00411926651690155,3.6764171786055,0.421901671162278,4.11926651710675,0.00411926651690155,1.55108655154336,0.647682895894164,0.0169683566381114,1.55108655154337,0.0169683566381115,0,grid
2026-07-08T15:30:00Z,0.4,20.08,91.9955555555556,0.266666666666666,0.0600000000000001,13.9773333333333,11,100,6.543500040008,1.33408174540145,6.6080519739453,1.23552555283196e-06,6.6080519739453,1.23552582737176e-06,11.597598002657,1,0,0,1,1,1,1,1,4.501780372772,0.516552568528121,4.83624406450833,0.201020776448398,5.04397946440977,0.00504397946424181,4.501780372772,0.516552568528123,5.0439794644098,0.00504397946424181,2.32540621450486,0.97218553694142,0.0254417288365403,2.32540621450487,0.0254417288365405,0,grid
2026-07-08T15:30:00Z,0.5,20.1,91.9944444444444,0.333333333333334,0.0750000000000001,14.0216666666667,11,100,7.51114279168985,1.52129830019607,7.58544624007689,1.41272131887471e-06,7.58544624007689,1.41272154363542e-06,11.5976512265158,1,0,0,1,1,1,1,1,5.17762892879854,0.59401606936345,5.5620533595289,0.231351503532782,5.80113674268585,0.00580113674254837,5.17762892879854,0.594016069363455,5.80113674268589,0.00580113674254837,3.0755947849074,1.28678940745657,0.0336531875065422,3.07559478490742,0.0336531875065425,0,grid
2026-07-08T15:30:00Z,0.6,20.12,91.9933333333333,0.4,0.0899999999999984,14.066,11,100,8.3033845244075,1.67452150803213,8.38566900031661,1.55774388693709e-06,8.38566900031661,1.5577440707377e-06,11.5977044408959,1,0,0,1,1,1,1,1,5.73106523252655,0.657407725178278,6.15635934759252,0.256186852458425,6.42111102726397,0.00642111102715142,5.73106523252655,0.657407725178283,6.42111102726402,0.00642111102715142,3.7676465573636,1.57717832386273,0.0412306668237283,3.76764655736363,0.0412306668237286,0,grid
2026-07-08T15:30:00Z,0.7,20.14,91.9922222222222,0.466666666666666,0.105,14.1103333333333,11,100,8.95202004527969,1.79991332685573,9.04083599709075,1.67642527677977e-06,9.04083599709075,1.67642542736181e-06,11.5977576457837,1,0,0,1,1,1,1,1,6.18427884112202,0.709278333850827,6.64299952053352,0.276522965719376,6.9287693619314,0.00692876936183923,6.18427884112202,0.709278333850833,6.9287693619314,0.00692876936183921,4.38637499249995,1.83694192869032,0.0480078448702006,4.38637499249999,0.0480078448702005,0,grid
2026-07-08T15:30:00Z,0.8,20.16,91.9911111111111,0.533333333333335,0.12,14.1546666666667,11,100,9.48308074122482,1.90251874123988,9.57724137692945,1.77354034450133e-06,9.57724137692945,1.7735404666569e-06,11.5978108411806,1,0,0,1,1,1,1,1,6.55543702781521,0.751716312091399,7.04149036640098,0.29317541582701,7.34447116060068,0.00734447116052521,6.55543702781521,0.751716312091403,7.34447116060068,0.0073444711605252,4.92782894669665,2.06439186621149,0.0539412566283408,4.92782894669668,0.0539412566283407,0,grid
2026-07-08T15:30:00Z,0.9,20.18,91.99,0.599999999999998,0.135,14.199,11,100,9.91787930970246,1.98646823528755,10.0164129666717,1.85299840752097e-06,10.0164129666717,1.85299850781742e-06,11.5978640270883,1,0,0,1,1,1,1,1,6.85941389821235,0.786431510920629,7.3678106344879,0.306811937091765,7.68488530190619,0.0076848853018444,6.85941389821235,0.786431510920631,7.68488530190619,0.00768488530184439,5.3944592360011,2.26053225289254,0.0590574621029789,5.39445923600111,0.0590574621029789,0,grid
